2024/07/26 00:17:10,21.1
2024/07/26 00:17:15,27.2
2024/07/26 00:17:20,17.9
2024/07/26 00:17:25,19.1
2024/07/26 00:17:30,32.2
2024/07/26 00:17:35,27.6
2024/07/26 00:17:40,19.7
2024/07/26 00:17:45,23.2
2024/07/26 00:17:50,28.1
2024/07/26 00:17:55,28.9
2024/07/26 00:18:00,23.1
2024/07/26 00:18:05,34.3
2024/07/26 00:18:10,27.5
2024/07/26 00:18:15,34.0
2024/07/26 00:18:20,33.4
2024/07/26 00:18:25,33.0
2024/07/26 00:18:30,32.1
2024/07/26 00:18:35,20.5
2024/07/26 00:18:40,15.6
2024/07/26 00:18:45,30.6
2024/07/26 00:18:50,32.3
2024/07/26 00:18:55,35.0
2024/07/26 00:19:00,19.8
2024/07/26 00:19:05,17.2
2024/07/26 00:19:10,27.5
2024/07/26 00:19:15,17.6
2024/07/26 00:19:20,19.9
2024/07/26 00:19:25,16.6
2024/07/26 00:19:30,23.1
2024/07/26 00:19:35,15.9
2024/07/26 00:19:40,17.0
2024/07/26 00:19:45,25.0
2024/07/26 00:19:50,26.9
2024/07/26 00:19:55,19.9
2024/07/26 00:20:00,26.8
2024/07/26 00:20:05,33.4
2024/07/26 00:20:10,23.3
2024/07/26 00:20:15,27.2
2024/07/26 00:20:20,25.9
2024/07/26 00:20:25,20.3
2024/07/26 00:20:30,15.2
2024/07/26 00:20:35,23.7
2024/07/26 00:20:40,26.4
2024/07/26 00:20:45,28.3
2024/07/26 00:20:50,16.4
2024/07/26 00:20:55,28.6
2024/07/26 00:21:00,19.9
2024/07/26 00:21:05,20.9
2024/07/26 00:21:10,23.2
2024/07/26 00:21:15,32.0
2024/07/26 00:21:20,30.5
2024/07/26 00:21:25,15.3
2024/07/26 00:21:30,25.1
2024/07/26 00:21:35,25.5
2024/07/26 00:21:40,22.7
2024/07/26 00:21:45,32.5
2024/07/26 00:21:50,30.0
2024/07/26 00:21:55,15.8
2024/07/26 00:22:00,27.5
2024/07/26 00:22:05,32.5
2024/07/26 00:22:10,34.3
2024/07/26 00:22:15,27.3
2024/07/26 00:22:20,23.1
2024/07/26 00:22:25,15.9
2024/07/26 00:22:30,28.0
2024/07/26 00:22:35,31.9
2024/07/26 00:22:40,21.9
2024/07/26 00:22:45,21.9
2024/07/26 00:22:50,34.2
2024/07/26 00:22:55,19.7
2024/07/26 00:23:00,15.2
2024/07/26 00:23:05,29.4
2024/07/26 00:23:10,29.1
2024/07/26 00:23:15,23.4
2024/07/26 00:23:20,15.7
2024/07/26 00:23:25,21.2
2024/07/26 00:23:30,24.4
2024/07/26 00:23:35,16.6
2024/07/26 00:23:40,15.8
2024/07/26 00:23:45,26.4
2024/07/26 00:23:50,28.5
2024/07/26 00:23:55,31.3
2024/07/26 00:24:00,15.7
2024/07/26 00:24:05,29.1
2024/07/26 00:24:10,29.4
2024/07/26 00:24:15,24.9
2024/07/26 00:24:20,22.7
2024/07/26 00:24:25,31.4
2024/07/26 00:24:30,28.5
2024/07/26 00:24:35,16.5
2024/07/26 00:24:40,16.2
2024/07/26 00:24:45,25.4
2024/07/26 00:24:50,27.8
2024/07/26 00:24:55,27.3
2024/07/26 00:25:00,30.6
2024/07/26 00:25:05,31.3
2024/07/26 00:25:10,24.2
2024/07/26 00:25:15,33.7
2024/07/26 00:25:20,32.3
2024/07/26 00:25:25,17.5
2024/07/26 00:25:30,19.8
2024/07/26 00:25:35,34.7
2024/07/26 00:25:40,34.5
2024/07/26 00:25:45,29.5
2024/07/26 00:25:50,23.4
2024/07/26 00:25:55,26.7
2024/07/26 00:26:00,20.4
2024/07/26 00:26:05,17.7
2024/07/26 00:26:10,32.8
2024/07/26 00:26:15,34.8
2024/07/26 00:26:20,33.1
2024/07/26 00:26:25,30.7
2024/07/26 00:26:30,15.9
2024/07/26 00:26:35,22.4
2024/07/26 00:26:40,22.4
2024/07/26 00:26:45,22.5
2024/07/26 00:26:50,32.0
2024/07/26 00:26:55,18.4
2024/07/26 00:27:00,28.8
2024/07/26 00:27:05,15.1
2024/07/26 00:27:10,28.3
2024/07/26 00:27:15,25.9
2024/07/26 00:27:20,23.4
2024/07/26 00:27:25,18.3
2024/07/26 00:27:30,32.4
2024/07/26 00:27:35,31.8
2024/07/26 00:27:40,29.8
2024/07/26 00:27:45,17.4
2024/07/26 00:27:50,31.5
2024/07/26 00:27:55,19.3
2024/07/26 00:28:00,17.4
2024/07/26 00:28:05,28.5
2024/07/26 00:28:10,25.7
2024/07/26 00:28:15,25.4
2024/07/26 00:28:20,20.5
2024/07/26 00:28:25,15.9
2024/07/26 00:28:30,17.4
2024/07/26 00:28:35,31.1
2024/07/26 00:28:40,15.2
2024/07/26 00:28:45,30.9
2024/07/26 00:28:50,25.9
2024/07/26 00:28:55,27.7
2024/07/26 00:29:00,21.1
2024/07/26 00:29:05,17.3
2024/07/26 00:29:10,20.3
2024/07/26 00:29:15,20.7
2024/07/26 00:29:20,15.9
2024/07/26 00:29:25,20.2
2024/07/26 00:29:30,18.4
2024/07/26 00:29:35,32.6
2024/07/26 00:29:40,17.1
2024/07/26 00:29:45,33.0
2024/07/26 00:29:50,33.1
2024/07/26 00:29:55,17.1
2024/07/26 00:30:00,25.9
2024/07/26 00:30:05,33.3
2024/07/26 00:30:10,21.0
2024/07/26 00:30:15,20.0
2024/07/26 00:30:20,16.9
2024/07/26 00:30:25,23.3
2024/07/26 00:30:30,28.0
2024/07/26 00:30:35,28.8
2024/07/26 00:30:40,27.2
2024/07/26 00:30:45,16.1
2024/07/26 00:30:50,27.1
2024/07/26 00:30:55,17.1
2024/07/26 00:31:00,18.3
2024/07/26 00:31:05,29.8
2024/07/26 00:31:10,17.7
2024/07/26 00:31:15,23.2
2024/07/26 00:31:20,18.6
2024/07/26 00:31:25,15.5
2024/07/26 00:31:30,19.7
2024/07/26 00:31:35,21.9
2024/07/26 00:31:40,34.3
2024/07/26 00:31:45,20.1
2024/07/26 00:31:50,15.0
2024/07/26 00:31:55,21.6
2024/07/26 00:32:00,27.2
2024/07/26 00:32:05,24.6
2024/07/26 00:32:10,21.0
2024/07/26 00:32:15,25.9
2024/07/26 00:32:20,23.3
2024/07/26 00:32:25,25.0
2024/07/26 00:32:30,33.8
2024/07/26 00:32:35,16.7
2024/07/26 00:32:40,18.2
2024/07/26 00:32:45,29.6
2024/07/26 00:32:50,19.7
2024/07/26 00:32:55,34.0
2024/07/26 00:33:00,27.8
2024/07/26 00:33:05,20.9
2024/07/26 00:33:10,15.5
2024/07/26 00:33:15,31.8
2024/07/26 00:33:20,29.5
2024/07/26 00:33:25,25.9
2024/07/26 00:33:30,16.1
2024/07/26 00:33:35,15.8
2024/07/26 00:33:40,32.6
2024/07/26 00:33:45,32.8
2024/07/26 00:33:50,20.3
2024/07/26 00:33:55,33.5
2024/07/26 00:34:00,23.9
2024/07/26 00:34:05,18.3
2024/07/26 00:34:10,23.6
2024/07/26 00:34:15,19.5
2024/07/26 00:34:20,25.1
2024/07/26 00:34:25,17.5
2024/07/26 00:34:30,34.4
2024/07/26 00:34:35,25.2
2024/07/26 00:34:40,19.1
2024/07/26 00:34:45,23.6
2024/07/26 00:34:50,16.4
2024/07/26 00:34:55,15.7
2024/07/26 00:35:00,29.9
2024/07/26 00:35:05,15.0
2024/07/26 00:35:10,21.1
2024/07/26 00:35:15,22.7
2024/07/26 00:35:20,15.3
2024/07/26 00:35:25,25.7
2024/07/26 00:35:30,20.3
2024/07/26 00:35:35,24.0
2024/07/26 00:35:40,15.3
2024/07/26 00:35:45,23.1
2024/07/26 00:35:50,24.3
2024/07/26 00:35:55,34.3
2024/07/26 00:36:00,22.2
2024/07/26 00:36:05,29.8
2024/07/26 00:36:10,26.2
2024/07/26 00:36:15,28.0
2024/07/26 00:36:20,25.1
2024/07/26 00:36:25,26.9
2024/07/26 00:36:30,22.7
2024/07/26 00:36:35,15.0
2024/07/26 00:36:40,32.1
2024/07/26 00:36:45,34.8
2024/07/26 00:36:50,21.0
2024/07/26 00:36:55,26.1
2024/07/26 00:37:00,33.9
2024/07/26 00:37:05,34.3
2024/07/26 00:37:10,23.8
2024/07/26 00:37:15,32.1
2024/07/26 00:37:20,15.5
2024/07/26 00:37:25,34.5
2024/07/26 00:37:30,15.2
2024/07/26 00:37:35,30.9
2024/07/26 00:37:40,17.7
2024/07/26 00:37:45,26.9
2024/07/26 00:37:50,19.4
2024/07/26 00:37:55,27.3
2024/07/26 00:38:00,24.8
2024/07/26 00:38:05,33.6
2024/07/26 00:38:10,15.8
2024/07/26 00:38:15,17.4
2024/07/26 00:38:20,24.3
2024/07/26 00:38:25,33.8
2024/07/26 00:38:30,32.3
2024/07/26 00:38:35,17.9
2024/07/26 00:38:40,15.6
2024/07/26 00:38:45,31.5
2024/07/26 00:38:50,32.2
2024/07/26 00:38:55,30.0
2024/07/26 00:39:00,33.9
2024/07/26 00:39:05,15.8
2024/07/26 00:39:10,33.3
2024/07/26 00:39:15,27.2
2024/07/26 00:39:20,24.7
2024/07/26 00:39:25,18.2
2024/07/26 00:39:30,20.7
2024/07/26 00:39:35,23.2
2024/07/26 00:39:40,32.3
2024/07/26 00:39:45,30.3
2024/07/26 00:39:50,26.2
2024/07/26 00:39:55,33.7
2024/07/26 00:40:00,28.1
2024/07/26 00:40:05,31.2
2024/07/26 00:40:10,33.0
2024/07/26 00:40:15,19.8
2024/07/26 00:40:20,22.0
2024/07/26 00:40:25,27.4
2024/07/26 00:40:30,28.3
2024/07/26 00:40:35,33.8
2024/07/26 00:40:40,32.9
2024/07/26 00:40:45,34.6
2024/07/26 00:40:50,33.3
2024/07/26 00:40:55,24.1
2024/07/26 00:41:00,33.2
2024/07/26 00:41:05,22.4
2024/07/26 00:41:10,24.9
2024/07/26 00:41:15,24.4
2024/07/26 00:41:20,15.6
2024/07/26 00:41:25,31.7
2024/07/26 00:41:30,32.9
2024/07/26 00:41:35,20.2
2024/07/26 00:41:40,19.4
2024/07/26 00:41:45,34.8
2024/07/26 00:41:50,23.1
2024/07/26 00:41:55,25.4
2024/07/26 00:42:00,23.6
2024/07/26 00:42:05,22.7
2024/07/26 00:42:10,29.9
2024/07/26 00:42:15,21.7
2024/07/26 00:42:20,31.2
2024/07/26 00:42:25,19.2
2024/07/26 00:42:30,33.8
2024/07/26 00:42:35,15.3
2024/07/26 00:42:40,20.2
2024/07/26 00:42:45,34.4
2024/07/26 00:42:50,26.2
2024/07/26 00:42:55,21.5
2024/07/26 00:43:00,29.1
2024/07/26 00:43:05,27.9
2024/07/26 00:43:10,25.5
2024/07/26 00:43:15,28.7
2024/07/26 00:43:20,15.1
2024/07/26 00:43:25,19.4
2024/07/26 00:43:30,28.2
2024/07/26 00:43:35,29.0
2024/07/26 00:43:40,28.9
2024/07/26 00:43:45,29.0
2024/07/26 00:43:50,25.8
2024/07/26 00:43:55,34.8
2024/07/26 00:44:00,30.3
2024/07/26 00:44:05,30.2
2024/07/26 00:44:10,29.4
2024/07/26 00:44:15,17.5
2024/07/26 00:44:20,23.8
2024/07/26 00:44:25,31.0
2024/07/26 00:44:30,15.2
2024/07/26 00:44:35,18.3
2024/07/26 00:44:40,23.2
2024/07/26 00:44:45,23.9
2024/07/26 00:44:50,24.9
2024/07/26 00:44:55,19.7
2024/07/26 00:45:00,25.1
2024/07/26 00:45:05,29.0
2024/07/26 00:45:10,24.8
2024/07/26 00:45:15,24.9
2024/07/26 00:45:20,32.0
2024/07/26 00:45:25,21.3
2024/07/26 00:45:30,27.5
2024/07/26 00:45:35,22.2
2024/07/26 00:45:40,17.5
2024/07/26 00:45:45,18.1
2024/07/26 00:45:50,15.3
2024/07/26 00:45:55,33.6
2024/07/26 00:46:00,15.7
2024/07/26 00:46:05,32.5
2024/07/26 00:46:10,31.0
2024/07/26 00:46:15,30.3
2024/07/26 00:46:20,32.3
2024/07/26 00:46:25,21.1
2024/07/26 00:46:30,15.6
2024/07/26 00:46:35,18.0
2024/07/26 00:46:40,33.2
2024/07/26 00:46:45,24.2
2024/07/26 00:46:50,17.4
2024/07/26 00:46:55,18.9
2024/07/26 00:47:00,31.0
2024/07/26 00:47:05,23.1
2024/07/26 00:47:10,20.7
2024/07/26 00:47:15,18.8
2024/07/26 00:47:20,24.0
2024/07/26 00:47:25,20.3
2024/07/26 00:47:30,32.4
2024/07/26 00:47:35,33.8
2024/07/26 00:47:40,31.8
2024/07/26 00:47:45,32.0
2024/07/26 00:47:50,22.7
2024/07/26 00:47:55,15.8
2024/07/26 00:48:00,33.6
2024/07/26 00:48:05,17.7
2024/07/26 00:48:10,16.3
2024/07/26 00:48:15,33.6
2024/07/26 00:48:20,30.5
2024/07/26 00:48:25,30.8
2024/07/26 00:48:30,18.9
2024/07/26 00:48:35,27.3
2024/07/26 00:48:40,17.9
2024/07/26 00:48:45,31.3
2024/07/26 00:48:50,25.8
2024/07/26 00:48:55,27.5
2024/07/26 00:49:00,32.8
2024/07/26 00:49:05,30.5
2024/07/26 00:49:10,18.0
2024/07/26 00:49:15,26.7
2024/07/26 00:49:20,17.7
2024/07/26 00:49:25,22.8
2024/07/26 00:49:30,20.3
2024/07/26 00:49:35,34.4
2024/07/26 00:49:40,27.8
2024/07/26 00:49:45,29.6
2024/07/26 00:49:50,19.0
2024/07/26 00:49:55,30.1
2024/07/26 00:50:00,17.6
2024/07/26 00:50:05,18.5
2024/07/26 00:50:10,25.6
2024/07/26 00:50:15,15.9
2024/07/26 00:50:20,22.1
2024/07/26 00:50:25,32.8
2024/07/26 00:50:30,31.7
2024/07/26 00:50:35,21.3
2024/07/26 00:50:40,25.6
2024/07/26 00:50:45,20.4
2024/07/26 00:50:50,25.1
2024/07/26 00:50:55,24.0
2024/07/26 00:51:00,27.0
2024/07/26 00:51:05,25.8
2024/07/26 00:51:10,15.3
2024/07/26 00:51:15,18.4
2024/07/26 00:51:20,21.8
2024/07/26 00:51:25,27.4
2024/07/26 00:51:30,15.1
2024/07/26 00:51:35,18.0
2024/07/26 00:51:40,22.1
2024/07/26 00:51:45,34.1
2024/07/26 00:51:50,34.8
2024/07/26 00:51:55,21.6
2024/07/26 00:52:00,31.8
2024/07/26 00:52:05,31.4
2024/07/26 00:52:10,28.8
2024/07/26 00:52:15,15.6
2024/07/26 00:52:20,24.2
2024/07/26 00:52:25,28.2
2024/07/26 00:52:30,33.3
2024/07/26 00:52:35,18.6
2024/07/26 00:52:40,27.0
2024/07/26 00:52:45,33.2
2024/07/26 00:52:50,32.9
2024/07/26 00:52:55,17.7
2024/07/26 00:53:00,15.4
2024/07/26 00:53:05,16.9
2024/07/26 00:53:10,24.9
2024/07/26 00:53:15,20.6
2024/07/26 00:53:20,24.0
2024/07/26 00:53:25,15.6
2024/07/26 00:53:30,26.0
2024/07/26 00:53:35,19.4
2024/07/26 00:53:40,19.2
2024/07/26 00:53:45,18.5
2024/07/26 00:53:50,32.6
2024/07/26 00:53:55,23.2
2024/07/26 00:54:00,32.1
2024/07/26 00:54:05,28.9
2024/07/26 00:54:10,22.3
2024/07/26 00:54:15,23.8
2024/07/26 00:54:20,15.5
2024/07/26 00:54:25,30.0
2024/07/26 00:54:30,16.5
2024/07/26 00:54:35,28.8
2024/07/26 00:54:40,32.8
2024/07/26 00:54:45,16.1
2024/07/26 00:54:50,22.6
2024/07/26 00:54:55,33.7
2024/07/26 00:55:00,19.6
2024/07/26 00:55:05,32.1
2024/07/26 00:55:10,16.9
2024/07/26 00:55:15,22.7
2024/07/26 00:55:20,21.4
2024/07/26 00:55:25,16.6
2024/07/26 00:55:30,29.4
2024/07/26 00:55:35,34.9
2024/07/26 00:55:40,27.9
2024/07/26 00:55:45,16.4
2024/07/26 00:55:50,25.8
2024/07/26 00:55:55,26.1
2024/07/26 00:56:00,33.9
2024/07/26 00:56:05,28.8
2024/07/26 00:56:10,31.8
2024/07/26 00:56:15,19.1
2024/07/26 00:56:20,23.5
2024/07/26 00:56:25,30.4
2024/07/26 00:56:30,16.6
2024/07/26 00:56:35,21.9
2024/07/26 00:56:40,17.6
2024/07/26 00:56:45,31.9
2024/07/26 00:56:50,19.8
2024/07/26 00:56:55,33.1
2024/07/26 00:57:00,32.6
2024/07/26 00:57:05,17.5
2024/07/26 00:57:10,32.7
2024/07/26 00:57:15,18.9
2024/07/26 00:57:20,21.1
2024/07/26 00:57:25,30.6
2024/07/26 00:57:30,32.8
2024/07/26 00:57:35,31.3
2024/07/26 00:57:40,28.6
2024/07/26 00:57:45,16.1
2024/07/26 00:57:50,26.7
2024/07/26 00:57:55,33.3
2024/07/26 00:58:00,19.7
2024/07/26 00:58:05,21.8
2024/07/26 00:58:10,33.6
2024/07/26 00:58:15,32.1
2024/07/26 00:58:20,25.9
2024/07/26 00:58:25,16.3
2024/07/26 00:58:30,31.9
2024/07/26 00:58:35,15.3
2024/07/26 00:58:40,28.5
2024/07/26 00:58:45,34.7
2024/07/26 00:58:50,23.7
2024/07/26 00:58:55,18.0
2024/07/26 00:59:00,32.2
2024/07/26 00:59:05,16.7
2024/07/26 00:59:10,22.1
2024/07/26 00:59:15,25.3
2024/07/26 00:59:20,32.3
2024/07/26 00:59:25,29.2
2024/07/26 00:59:30,19.0
2024/07/26 00:59:35,29.5
2024/07/26 00:59:40,24.7
2024/07/26 00:59:45,34.6
2024/07/26 00:59:50,26.8
2024/07/26 00:59:55,17.4
2024/07/26 01:00:00,28.3
2024/07/26 01:00:05,22.5
2024/07/26 01:00:10,32.5
2024/07/26 01:00:15,20.5
2024/07/26 01:00:20,15.8
2024/07/26 01:00:25,20.2
2024/07/26 01:00:30,26.1
2024/07/26 01:00:35,34.5
2024/07/26 01:00:40,18.6
2024/07/26 01:00:45,22.2
2024/07/26 01:00:50,23.5
2024/07/26 01:00:55,20.2
2024/07/26 01:01:00,34.8
2024/07/26 01:01:05,32.4
2024/07/26 01:01:10,19.6
2024/07/26 01:01:15,21.1
2024/07/26 01:01:20,17.8
2024/07/26 01:01:25,23.8
2024/07/26 01:01:30,30.9
2024/07/26 01:01:35,33.4
2024/07/26 01:01:40,33.6
2024/07/26 01:01:45,24.4
2024/07/26 01:01:50,21.1
2024/07/26 01:01:55,28.4
2024/07/26 01:02:00,30.2
2024/07/26 01:02:05,26.4
2024/07/26 01:02:10,21.7
2024/07/26 01:02:15,21.9
2024/07/26 01:02:20,17.1
2024/07/26 01:02:25,28.2
2024/07/26 01:02:30,20.0
2024/07/26 01:02:35,15.2
2024/07/26 01:02:40,27.7
2024/07/26 01:02:45,29.4
2024/07/26 01:02:50,32.6
2024/07/26 01:02:55,23.9
2024/07/26 01:03:00,24.1
2024/07/26 01:03:05,20.0
2024/07/26 01:03:10,34.8
2024/07/26 01:03:15,19.7
2024/07/26 01:03:20,21.4
2024/07/26 01:03:25,32.0
2024/07/26 01:03:30,30.3
2024/07/26 01:03:35,30.1
2024/07/26 01:03:40,30.7
2024/07/26 01:03:45,28.3
2024/07/26 01:03:50,33.5
2024/07/26 01:03:55,34.1
2024/07/26 01:04:00,23.2
2024/07/26 01:04:05,21.1
2024/07/26 01:04:10,24.4
2024/07/26 01:04:15,20.6
2024/07/26 01:04:20,18.7
2024/07/26 01:04:25,19.0
2024/07/26 01:04:30,34.9
2024/07/26 01:04:35,33.6
2024/07/26 01:04:40,21.1
2024/07/26 01:04:45,25.6
2024/07/26 01:04:50,33.9
2024/07/26 01:04:55,27.7
2024/07/26 01:05:00,23.7
2024/07/26 01:05:05,19.1
2024/07/26 01:05:10,29.1
2024/07/26 01:05:15,17.4
2024/07/26 01:05:20,17.2
2024/07/26 01:05:25,23.7
2024/07/26 01:05:30,17.4
2024/07/26 01:05:35,25.2
2024/07/26 01:05:40,28.6
2024/07/26 01:05:45,32.9
2024/07/26 01:05:50,28.2
2024/07/26 01:05:55,23.4
2024/07/26 01:06:00,25.1
2024/07/26 01:06:05,34.7
2024/07/26 01:06:10,31.8
2024/07/26 01:06:15,28.3
2024/07/26 01:06:20,22.6
2024/07/26 01:06:25,15.5
2024/07/26 01:06:30,17.5
2024/07/26 01:06:35,23.8
2024/07/26 01:06:40,30.0
2024/07/26 01:06:45,29.3
2024/07/26 01:06:50,24.3
2024/07/26 01:06:55,18.1
2024/07/26 01:07:00,18.7
2024/07/26 01:07:05,26.1
2024/07/26 01:07:10,22.6
2024/07/26 01:07:15,29.0
2024/07/26 01:07:20,16.1
2024/07/26 01:07:25,16.8
2024/07/26 01:07:30,15.0
2024/07/26 01:07:35,28.0
2024/07/26 01:07:40,34.8
2024/07/26 01:07:45,23.4
2024/07/26 01:07:50,19.1
2024/07/26 01:07:55,33.2
2024/07/26 01:08:00,30.6
2024/07/26 01:08:05,15.2
2024/07/26 01:08:10,17.3
2024/07/26 01:08:15,25.3
2024/07/26 01:08:20,17.9
2024/07/26 01:08:25,30.9
2024/07/26 01:08:30,23.0
